score,user_rating,elastic_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
5.562820314477084,5,6.181922660401877,0373618913,Stony Man Vii (Don Pendleton's Mack Bolan),Don Pendleton,1993,Gold Eagle,"On a dangerous mission to completely destroy a new Central American
drug pipeline, the forces of Stony Man--Mack Bolan, Able Team, and
Phoenix Force--carry out the President&#39;s scorched-earth operation.
Original.",['fiction']
5.562820314477084,5,6.181922660401877,0373619251,"Silent Invader  (Stony Man #41) (Stonyman, 41)",Don Pendleton,1999,Gold Eagle,"Stolen U.S. chemical weapons are believed responsible for attacks on
Azerbaijan and on a merchant ship in the Caspian Sea. While all
indicators point to Iraq, Bolan and the Stony man team are sent to
track a much more insidious enemy.",['fiction']
5.547076653565036,5,6.1488609724865775,0373271948,"Man Who Would Be King (Romancing The Crown) (Silhouette Intimate Moments, No. 1124)",Linda Turner,2002,Silhouette,"The Man Who Would Be King by Linda Turner released on Dec 25, 2001 is
available now for purchase.",['fiction']
5.547076653565036,5,6.1488609724865775,0373272502,"All A Man Can Do  (Trouble In Eden) (Silhouette Intimate Moments, No. 1180)",Virginia Kantra,2002,Silhouette,"All A Man Can Do by Virginia Kantra released on Sep 24, 2002 is
available now for purchase.",['fiction']
5.547076653565036,5,6.1488609724865775,0373240104,"Man, The Moon And The Marriage Vow (The Jones Gang) (Silhouette Special Edition, No 1010)",Christine Rimmer,1996,Silhouette,"The Man, The Moon And The Marriage Vow by Christine Rimmer released on
Dec 25, 1995 is available now for purchase.",['fiction']
5.547076653565036,5,6.1488609724865775,0373168578,"Secretary Gets Her Man (Texas Confidential) (Harlequin American Romance, No  857)",James Neff,2001,Harlequin,"The Secretary Gets Her Man by Mindy Neff released on Dec 25, 2000 is
available now for purchase.",['fiction']
5.547076653565036,5,6.1488609724865775,0373078196,"Man Like Morgan Kane (The Protectors) (Harlequin Silhouette Intimate Moments, No 819)",Wayne Barton,1997,Silhouette,"A Man Like Morgan Kane by Beverly Barton released on Sep 24, 1997 is
available now for purchase.",['fiction']
5.545536595526257,5,6.14562685060514,0451403177,Turning the Tide: One Man Against the Medellin Cartel,Sidney D. Kirkpatrick,1992,New Amer Library,"A suspenseful account of the college professor who brought down a
Colombian drug lord reveals how one man armed with a .357 Magnum took
a very big bite out of crime. By the author of A Cast of Killers.
Original. K.",['true crime']
5.545536595526257,5,6.14562685060514,031285918X,Deke!: U.S. Manned Space : From Mercury to the Shuttle,Donald K. Slayton,1995,Forge,"Instead, he became the first chief of American Astronaut Corps. It was
Deke Slayton who selected the crews who flew the Gemini, Apollo, and
Skylab missions. It was Deke Slayton who made Neil Armstrong the first
man on the moon.",['biography & autobiography']
5.545536595526257,5,6.14562685060514,0373619332,"Dragon Fire (Stony Man #49) (Stonyman, 49)",Don Pendleton,2000,Gold Eagle,"When top-secret American missile technology is stolen by Chinese
agents during an industrial espionage operation, the Stony Man teams
embark on a black ops counteroffensive to avoid disaster and stop a
deadly plot to seize control of all ...",['fiction']
5.533122406596993,5,6.119557053853685,0312199066,The Last Man on the Moon : Astronaut Eugene Cernan and America's Race in Space,Donald A. Davis,1999,St. Martin's Press,"The last man to set foot on the moon chronicles his participation in
the Apollo program, including his journey into space as commander of
Apollo 17",['biography & autobiography']
5.52930044805521,5,6.111530940915942,0803272707,The Man in the Dugout: Fifteen Big League Managers Speak Their Minds,Donald Honig,1995,University of Nebraska Press,"The fifteen major-league managers interviewed in The Man in the Dugout
represent six decades of baseball—men like Joe McCarthy of the New
York Yankees and Walter Alston of the Brooklyn Dodgers.",['sports & recreation']
5.523522031322234,5,6.0993962657766945,0373243340,"Man Of Passion (Morgan'S Mercenaries: Maverick Hearts, 50th Book) (Special Edition, 1334)",Lindsay McKenna,2000,Silhouette,"Man Of Passion by Lindsay McKenna released on Jun 23, 2000 is
available now for purchase.",['fiction']
5.516411756626686,5,6.084464688916041,037316646X,"When A Man Loves A Woman  (Maybe This Time) (Harlequin American Romance, No 646)",Bonnie K. Winn,1996,Harlequin,"When A Man Loves A Woman by Bonnie K. Winn released on Jul 25, 1996 is
available now for purchase.",['fiction']
5.516411756626686,5,6.084464688916041,0373076436,"Another Man'S Wife (Heartbreakers, A Family Circle) (Silhouette Intimate Moments, No 643)",Dallas Schulze,1995,Silhouette,"Another Man&#39;s Wife by Dallas Schulze released on Apr 24, 1995 is
available now for purchase.",['fiction']
5.512736091493931,5,6.076745792137256,0849918111,A Man Of Faith : The Spiritual Journey of George W. Bush,David Aikman,2004,W Publishing Group,"An examination of the faith of George W. Bush charts his spiritual
journey, from a man who cared only about good times, to one of the
most faithful world leaders of modern times, a faith that has proved
to be an important part of his ...",['biography & autobiography']
5.512736091493931,5,6.076745792137256,1575665549,Body Language (Mark Manning Mysteries (Kensington Paperback)),Michael Craft,2000,Kensington Publishing Corporation,"Stuck in a midlife slump as the holidays approach, gay journalist Mark
Manning returns to his hometown to visit his cousin Suzanne and her
teenage son, Thad, but his happiness is short-lived when Suzanne is
brutally murdered, and Mark must ...",['fiction']
5.508473696412201,5,6.067794762465622,0385305869,Bareback!: One Man's Journey Along the Pony Express Trail,Jerry Ellis,1993,Bantam Dell Pub Group,"In this beautifully written book, Ellis weaves together stories of the
original riders with those of the people he meets, discovering the
fabric of this nation&#39;s character and exploring what it means to
be a man.",['science']
5.508473696412201,5,6.067794762465622,1575663783,Moving on: The Gay Man's Guide for Coping When a Relationship Ends,Dann Hazel,1999,Kensington Publishing Corporation,"From the legal, social, and spiritual issues to the political,
personal, and sexual dynamics of gay separation, here is essential
reading for any man who&#39;s ever asked... IS THERE SOMETHING WRONG?",['family & relationships']
5.488438243397696,5,6.025720311135162,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997,Riverhead Books,"An African American man describes life as the son of a white mother
and Black father, reflecting on his mother&#39;s contributions to his
life and his confusion over his own identity",['biography & autobiography']
5.487150653889864,5,6.023016373168714,0373707290,"Another Man'S Child (9 Months Later) (Harlequin Super Romance, No 729)",Tara Taylor Quinn,1997,Harlequin,"Another Man&#39;s Child by Tara Taylor Quinn released on Dec 25, 1996
is available now for purchase.",['fiction']
5.469148610091394,5,5.985212081191929,0679728228,A Man for All Seasons: A Play in Two Acts (Vintage International),Robert Bolt,1990,Vintage Books USA,"Bolt&#39;s classic play is a brilliant dramatization of this historic
confrontation, but first and foremost, it is a compelling portrait of
a courageous man who died for his convictions, whom Samuel Johnson
described as &quot;the person of the ...",['drama']
5.469148610091394,5,5.985212081191929,0590845004,"Hercules the Strong Man (Myth Men - Guardians of the Legend , No 1)",Laura Geringer,1996,Scholastic Paperbacks (T),"The strongest man in the world, half-god Hercules battles a host of
deadly enemies and confronts his ultimate challenge when he must
obtain the golden apples that are guarded by a hundred-headed dragon.
Original.",['greek mythology']
5.459530942451503,5,5.965014979148156,157856042X,Teenage Boys!: Shaping the Man Inside : Surviving & Enjoying These Extraordinary Years,William Beausay,1998,Waterbrook Press,"Provides parents with the tools needed to bring out the best in their
teenage son, helping them overcome their fears and unleash the
potential of a young Christian man Teenage Boys!",['family & relationships']
5.459199620735548,5,5.96431920354465,0786254416,A Well-Respected Dead Man (Five Star First Edition Mystery Series),Tricia Allen,2003,Five Star (ME),"&quot;A Well-Respected Dead Man&quot; combines historical details with
a tale of feuding mobsters and missing bank-robbery money.",['fiction']
5.457554425116756,5,5.960864292745189,0373193017,"Man, Wife, And Little Wonder (Bundles Of Joy/June Brides) (Silhouette Romance , No 1301)",Robin Nicholas,1998,Silhouette,"Man, Wife And Little Wonder by Robin Nicholas released on Apr 24, 1998
is available now for purchase.",['fiction']
5.451234411507804,5,5.947592264166388,0192816888,"Hermsprong, or Man As He Is Not: Or, Man As He Is Not (World's Classics)",Robert Bage,1985,Oxford Univ Pr,"While Hermsprong (named for the hero of the novel) is anchored in the
political and philosophical issues of its day, many of Bage&#39;s
views make him a distinctly modern figure, and the vitality and humor
of this minor classic remain as fresh ...",['fiction']
5.451234411507804,5,5.947592264166388,0743471458,Man-Kzin Wars IX (Man-Kzin Wars),Larry Niven,2003,Baen,"The powerful Kzin warriors&#39; plans for galactic domination under
feline control are turned upside down by the cunning and pesky humans,
but the Kzin have come up with a new scheme to achieve their goals, in
a science fiction anthology ...",['fiction']
5.451234411507804,5,5.947592264166388,0441007058,Psi-Man: Mind-Force Warrior (Psi-Man),Peter David,2000,Ace Books,"Chuck Simon&#39;s psychic powers are in demand by a relentless
topsecret government agency, but he is not so sure he wants to
cooperate. Reprint.",['fiction']
5.451234411507804,5,5.947592264166388,0064421767,Spider-Man: Your Friendly Neighborhood Spider-Man,Kitty Richards,2002,HarperFestival,"Gifted with spectacular powers after being bitten by a genetically
altered spider, Peter Parker transforms himself into a superhuman
crimefighter.",['juvenile fiction']
5.451234411507804,5,5.947592264166388,0380782529,"A Tough Man's Woman (Tough Man Series , No 3)",Deborah Camp,1997,Avon,"Returning home to claim his inheritance, Drew Dalton learns that his
late father has left behind a young widow who believes her infant son
is the rightful heir, and their subsequent conflict gives way to
passionate feelings. Original.",['fiction']
5.4153645126643,5,5.872265476595031,0486287750,First Love and the Diary of a Superfluous Man (Dover Thrift Editions),Ivan Sergeevich Turgenev,1995,Dover Publications,"Superb introductions to Turgenev&#39;ssocial perception, rich
characterization, and narrative command: &quot;First Love&quot;
(1860), a semi-autobiographical novella, and &quot;The Diary of a
Superfluous Man&quot; (1850), the fascinating tale of a Russian
Hamlet.",['fiction']
5.409584712542114,5,5.860127896338441,0451523768,Notes from Underground White Nights the Dream of a Ridiculous Man and Selections from the House of the Dead,Fyodor Dostoyevsky,1980,Signet Classics,"Impassioned, powerful, disturbing classic about one man&#39;s self-
torment and alienation.",['russia']
5.398680147088997,5,5.837228308886892,0425164152,"Time's Arrow: The Present (X-Men & Spider-Man , No 2)",Tom Defalco,1998,Berkley Publishing Group,"In order to save Spider-Man and Bishop from cast into the infinite
future and lost forever in the timestream, the X-Men must wrest the
time arrows from Kang&#39;s mercenaries, in an illustrated comic-book
fantasy adventure. Original.",['fiction']
