score,user_rating,es_scaled_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
2.943859664676427,0,6.182105295820497,0312965354,An Act of Love (Act of Love),Nancy Thayer,1999,St. Martin's Press,"Writers Owen and Linda McFarland have a seemingly perfect life with
their two children, but when Linda&#39;s daughter, Emily, is
institutionalized for attempted suicide, she claims that her
stepbrother raped her, and the truth threatens to tear ...",['fiction']
2.9433876655452957,0,6.181114097645121,0385001576,Those Who Love: A Biographical Novel of Abigail and John Adams,"Irving, Stone",1965,Bantam Dell Pub Group,"The love story of John and Abigail Adams from courtship to the White
House",['biographical fiction']
2.936670212928183,0,6.167007447149184,0671649582,Loveshock: How to Recover from a Broken Heart and Love Again,Connie Church,1988,Simon & Schuster,"A program for mending the heart and moving on outlines the six stages
of loveshock--shock, grief, setting blame, resignation, rebuilding,
and resolution--and explains how to overcome love phobia and fear of
intimacy and how to renew love ...",['psychology']
2.933562930473639,0,6.160482153994642,0451202236,Got to Be Real: Four Original Love Stories,E. Lynn Harris,2000,New American Library,"E. Lynn Harris, Eric Jerome Dickey, Colin Channer, and Marcus Major
join forces to present one blockbuster love story anthology.",['fiction']
2.933562930473639,0,6.160482153994642,0553225421,Love Song (Bantam Sweet Dreams Romances),Anne Park,1982,Bantam Books,"Elizabeth wonders if Dennis, a popular senior from a wealthy family,
could really love a girl who comes from the wrong part of town.",['high school students']
2.933562930473639,0,6.160482153994642,1585710806,Tattooed Tears (Indigo: Sensuous Love Stories),Tanya T. Henderson,2002,Genesis Press (MS),"Shay was devastated when she lost the man of her dreams to a tragic
accident without ever saying &#39;I love you&#39;.",['fiction']
2.9303971222944543,0,6.153833956818354,0882072749,How to Really Love Your Teenager,Ross Campbell,1984,Chariot Victor Publishing,"Applying Dr. Campbell&#39;s wise instruction will help you and your
teen move closer together. You may even be surprised at how exciting
and fulfilling it can be to really love your teenager.",['adolescent psychology']
2.9303971222944543,0,6.153833956818354,1573355348,Passionate Love Letters: An Anthology of Desire,Michelle Lovric,1997,Pub Group West,"Facsimile reproductions of actual love letters include the
correspondence of Henry VIII and Anne Boleyn, Horatio Nelson and Emma
Hamilton, Elizabeth Barrett and Robert Browning, and other famous
couples. 100,000 first printing. $50,000 ...",['family & relationships']
2.9303971222944543,0,6.153833956818354,0821776002,To Love an Earl (Zebra Historical Romance),Elizabeth Thornton,2004,Zebra Books,"Fiercely independent beauty Dierdre Fenton, who does not believe in
love, searches for a husband who will be constant and loyal, but
instead falls for an unpredictable master strategist and soldier who
wages war on her heart. Original.",['fiction']
2.9303971222944543,0,6.153833956818354,0373872518,"True Devotion (Love Inspired, No. 241)",Marta Perry,2004,Steeple Hill,"Pregnant widow Susannah Laine comes to the small town of Lakemont,
hoping to find answers about her late husband&#39;s death. But she
never expects to find a second chance at love. Original.",['fiction']
2.9303971222944543,0,6.153833956818354,0821755749,A Timeless Love (Zebra Regency Romance),Jeanne Savery,1997,Zebra Books,"Sent back in time to recover a work of art, Beth Ralston materializes
in the cabin of Alexander Knightly, and despite the possibility that
she could be swept back to her own era, they pursue their love for
each other. Original.",['fiction']
2.9303971222944543,0,6.153833956818354,0754033333,Passage to Love (Large Print Romance),Barbara Cartland,1998,Chivers North Amer,"Determined to marry for love alone, Lady Imilda Bourne flees her home
when her stepmother arranges her marriage to the Marquis of Melverley,
but the willful Imilda seeks refuge in the marquis&#39; own manor",['fiction']
2.9302977730705266,0,6.153625323448106,0373029500,"You Can Love A Stranger (Harlequin Romance, No 2950)",Arnette Lamb,1988,Harlequin,"You Can Love A Stang by Charlotte Lamb released on Oct 25, 1988 is
available now for purchase.",['fiction']
2.9302977730705266,0,6.153625323448106,0373117736,"Love'S Prisoner (Presents Plus) (Harlequin Presents, No 1773)",Elizabeth Oldfield,1995,Harlequin,"Love&#39;s Prisoner by Elizabeth Oldfield released on Sep 22, 1995 is
available now for purchase.",['fiction']
2.9302977730705266,0,6.153625323448106,1885171196,"Living With Dogs: Tales of Love, Commitment, and Enduring Friendship",Henry Korman,1997,Wildcat Canyon Press,"Celebrates the special relationships of dogs and their people,
relating tales of love, companionship, work, loss, and lessons in
living",['pets']
2.9302977730705266,0,6.153625323448106,0373166753,"Love Marriage And Other Calamities (Harlequin American, No 675)",Debbi Rawlins,1997,Harlequin,"Love, Marriage And Other Calamities by Debbi Rawlins released on Feb
21, 1997 is available now for purchase.",['fiction']
2.9302977730705266,0,6.153625323448106,014219607X,"Live in a Better Way: Reflections on Truth, Love, and Happiness",Bstan-Dzin-Rgya-Mtsho,2002,Penguin Books,"The Tibetan spiritual leader discusses the meaning of truth and the
secret to love and happiness, covering such topics as compassion and
nonviolence.",['religion']
2.9302977730705266,0,6.153625323448106,0373031467,"Never Doubt My Love (Harlequin Romance, No 3146)",Katherine Arthur,1991,Harlequin,"Never Doubt My Love by Katherine Arthur released on Jul 25, 1991 is
available now for purchase.",['fiction']
2.9302977730705266,0,6.153625323448106,0373165560,"Love Potion #5 (Harlequin American Romance, No 556)",Cathy Gillen Thacker,1994,Harlequin,"Love Potion #5 by Cathy Gillen Thacker released on Aug 25, 1994 is
available now for purchase.",['fiction']
2.9302977730705266,0,6.153625323448106,037371100X,"First Love, Second Chance  (The First Family of Texas)",K.N. Casper,2002,Harlequin,"First Love, Second Chance by K.N. Casper released on Nov 22, 2002 is
available now for purchase.",['fiction']
2.9302977730705266,0,6.153625323448106,0373255799,"Spy Who Loved Her (Harlequin Temptation, No 479)",Sheryl Danson,1994,Harlequin,"The Spy Who Loved Her by Sheryl Danson released on Dec 24, 1993 is
available now for purchase.",['fiction']
2.9262381831459012,0,6.145100184606393,0060172118,Talk Sexy to the One You Love: (And Drive Each Other Wild in Bed),"Barbara, Phd Keesling",1996,Harpercollins,"Talk Sexy to the One You Love offers safe and stimulating lessons to
achieve a more enjoyable, fulfilling, and electrifying love life.",['medical']
2.9224235342169944,0,6.137089421855689,067186484X,TO LOVE AND TO CHERISH : TO LOVE AND TO CHERISH (Summer of Love No 3),Leah Laiman,1994,Pocket,"A writer for soap operas including General Hospital, One Life to Live,
and Days of Our Lives presents the tale of three couples struggling to
forget painful pasts, secure their futures, and overcome present-day
threats. Original.",['fiction']
2.913939652398452,0,6.11927327003675,0786884207,Don't Sweat the Small Stuff in Love,Richard Carlson,2000,Hyperion Press,"Now the #1 New York Times bestselling author of Don&#39;t Sweat the
Small Stuff, Richard Carlson with Kristine, his wife of 14 years bring
us a simple, stress-free approach to love.",['family & relationships']
2.913939652398452,0,6.11927327003675,0684824078,WHEN SOMEONE YOU LOVE IS DEPRESSED,Laura Epstein Rosen,1996,Free Press,"The authors show family and friends of people suffering from
depression how to understand their own reactions and feelings, how to
avoid the damage depression can cause a relationship, and how to help
their loved ones. 75,000 first printing ...",['psychology']
2.913939652398452,0,6.11927327003675,0515125059,Kissed by Starlight (Magical Love Series),Lynn Bailey,1999,Jove Books,"Weeping over the loss of her father at the feet of a marble statue,
Felicia Starret is stunned when the touch of her tears bring the
handsome statue to life, but Felicia&#39;s growing love for this
magical stranger is threatened by an ...",['fiction']
2.913939652398452,0,6.11927327003675,1578560306,"God, Do You Love Me",Brenda Hunter,1998,Waterbrook Press,"Explores the question of God&#39;s love for his sinful followers
through inspiring meditations and carefully selected biblical
passages, reassuring readers about the foundations of their faith and
addressing other questions about doubt, despair ...",['religion']
2.911050396331691,0,6.1132058322965515,0505524805,Night Games (Love Spell Timeswept Romance),Nina Bangs,2002,Love Spell,"A young writer looking forward to exploring sex as a single woman
finds love--in the arms of a man from the future who competes in sex
games for sport.",['fiction']
2.911050396331691,0,6.1132058322965515,0743456890,Instructions for Visitors: Life and Love in a French Town,Helen Stevenson,2002,Washington Square Press,"Set in LeVillage, this charming, evocative, and lyrical memoir
explores a young Englishwoman&#39;s journey through life, love, and
culture in a small French town.",['biography & autobiography']
2.911050396331691,0,6.1132058322965515,0889740356,The Woman Who Loved Airports: Stories and Narratives,Marusya Bociurkiw,1994,Press Gang Publishers,"From the suburban shopping malls of a hybrid Ukrainian/Canadian
childhood, to the demi-monde of queer sex and love, these stories
illuminate the shifting nature of sexuality and home.",['fiction']
2.911050396331691,0,6.1132058322965515,0451204328,Got to Be Real: Four Original Love Stories,E. Lynn Harris,2001,Signet Book,"Reprint. In this &quot;groundbreaking&quot;* collection of original
love stories, four of today&#39;s bestselling authors navigate the
complex landscape of the human heart.",['fiction']
2.910145776489094,0,6.1113061306270975,0670890405,"Door Wide Open: A Beat Love Affair in Letters, 1957-1958",Jack Kerouac,2000,Viking Books,"A collection of poignant love letters between Jack Kerouac and Joyce
Glassman reveals a tender, loving side to a writer famous for his
rough exterior and moody ways. Reprint.",['biography & autobiography']
2.910145776489094,0,6.1113061306270975,0141001879,"Door Wide Open: A Beat Love Affair in Letters, 1957-1958",Jack Kerouac,2001,Penguin Books,"A collection of poignant love letters between Jack Kerouac and Joyce
Glassman reveals a tender, loving side to a writer famous for his
rough exterior and moody ways. Reprint.",['biography & autobiography']
2.9090066924780285,0,6.1089140542038605,0517577054,"Kid, You Sing My Songs of Love, and Loss, and Hope",Lois Wyse,1991,Random House Inc,"The author offers a witty celebration of the triumphs and pitfalls of
love among mature couples",['humor']
2.904071745573126,0,6.098550665703565,0449905381,Love Poems by Women : An Anthology of Poetry from Around the World and Through the Ages,WENDY MULFORD,1991,Ballantine Books,"For over 2,000 years women have been writing love poetry. Here is the
first anthology of love poems written only by women.",['poetry']
2.904071745573126,0,6.098550665703565,0943233135,"True Love: How to Make Your Relationship Sweeter, Deeper and More Passionate",Daphne Rose Kingma,1994,Conari Press,"Witty, poetic, and exuberant, &quot;True Love&quot; offers an
illuminating approach to exploring and expanding the psychological,
emotional, and spiritual possibilities of love.",['interpersonal communication']
2.902631723731036,0,6.095526619835176,1573240230,Wonderful Ways to Love a Teen: ...Even When It Seems Impossible,Judy Ford,1996,Red Wheel Weiser,"Wonderful Ways to Love a Teen is a handbook of tools to guide you in
the art of relating to your teenager. Even if your relationship seems
beyond repair, you can follow these inspiring steps to help rebuild a
loving bond.",['adolescent psychology']
